relation,src_node_id,dst_node_id,src_node_index,dst_node_index,jaccard,shared_genes
herb_gene_jaccard,HN4581,HN2944,2908,2830,0.8888888955116272,72
herb_gene_jaccard,HN4581,HN7079,2908,3016,0.8780487775802612,72
herb_gene_jaccard,HN4581,HN2293,2908,2800,0.8780487775802612,72
herb_gene_jaccard,HN4581,HN7857,2908,3055,0.8461538553237915,66
herb_gene_jaccard,HN4581,HN4577,2908,2907,0.8433734774589539,70
herb_gene_jaccard,HN4648,HN4849,2909,2917,0.6597222089767456,95
herb_gene_jaccard,HN4648,HN3780,2909,2871,0.6458333134651184,93
herb_gene_jaccard,HN4648,HN7973,2909,3062,0.6227545142173767,104
herb_gene_jaccard,HN4648,HN1184,2909,2748,0.580110490322113,105
herb_gene_jaccard,HN4648,HN4577,2909,2907,0.5642856955528259,79
herb_gene_jaccard,HN4648,HN7742,2909,3050,0.5579710006713867,77
herb_gene_jaccard,HN4648,HN7288,2909,3029,0.5579710006713867,77
herb_gene_jaccard,HN4648,HN2293,2909,2800,0.5492957830429077,78
herb_gene_jaccard,HN4648,HN7896,2909,3059,0.5422534942626953,77
herb_gene_jaccard,HN4648,HN2944,2909,2830,0.5422534942626953,77
herb_gene_jaccard,HN465,HN4506,2723,2901,0.8275862336158752,72
herb_gene_jaccard,HN465,HN7385,2723,3030,0.8235294222831726,70
herb_gene_jaccard,HN465,HN352,2723,2717,0.7764706015586853,66
herb_gene_jaccard,HN465,HN6050,2723,2967,0.7108433842658997,59
herb_gene_jaccard,HN465,HN7792,2723,3053,0.6875,66
herb_gene_jaccard,HN465,HN656,2723,2732,0.6822429895401001,73
herb_gene_jaccard,HN465,HN7102,2723,3017,0.6707317233085632,55
herb_gene_jaccard,HN465,HN1297,2723,2750,0.6707317233085632,55
herb_gene_jaccard,HN465,HN1355,2723,2755,0.643478274345398,74
herb_gene_jaccard,HN465,HN2792,2723,2822,0.6428571343421936,72
herb_gene_jaccard,HN4663,HN6096,2910,2972,0.5454545617103577,18
herb_gene_jaccard,HN4663,HN148,2910,2709,0.4736842215061188,18
herb_gene_jaccard,HN4663,HN5698,2910,2953,0.4423076808452606,23
herb_gene_jaccard,HN4663,HN16,2910,2704,0.36538460850715637,19
herb_gene_jaccard,HN4663,HN2187,2910,2794,0.32758620381355286,19
