node_id,node_index,node_type,name,source
ETCM_disease_id_2258,1433,disease,Increased Serum Estradiol,existing
ETCM_disease_id_2259,1434,disease,Increased Serum Ferritin,existing
ETCM_disease_id_2262,1435,disease,Increased Serum Insulin-Like Growth Factor 1,existing
ETCM_disease_id_2263,1436,disease,Increased Serum Iron,existing
ETCM_disease_id_2264,1437,disease,Increased Serum Lactate,existing
ETCM_disease_id_2265,1438,disease,Increased Serum Prostaglandin E2,existing
ETCM_disease_id_2266,1439,disease,Increased Serum Pyruvate,existing
ETCM_disease_id_2267,1440,disease,Increased Serum Serotonin,existing
ETCM_disease_id_2268,1441,disease,Increased Serum Testosterone Level,existing
ETCM_disease_id_2270,1442,disease,Increased Spinal Bone Density,existing
ETCM_disease_id_2271,1443,disease,Increased Susceptibility To Fractures,existing
ETCM_disease_id_2273,1444,disease,Increased Thyroid-Stimulating Hormone Level,existing
ETCM_disease_id_2274,1445,disease,Increased Total Bilirubin,existing
ETCM_disease_id_2275,1446,disease,Increased Urinary Cortisol Level,existing
ETCM_disease_id_2278,1447,disease,Increased Urinary O-Linked Sialopeptides,existing
ETCM_disease_id_2279,1448,disease,Increased Urinary Potassium,existing
ETCM_disease_id_2281,1449,disease,Increased Urinary Taurine,existing
ETCM_disease_id_2284,1450,disease,Increased Urine Alpha-Ketoglutarate Concentration,existing
ETCM_disease_id_2285,1451,disease,Increased Variability In Muscle Fiber Diameter,existing
ETCM_disease_id_2286,1452,disease,Increased Vldl Cholesterol Concentration,existing
ETCM_disease_id_2288,1453,disease,Infantile Encephalopathy,existing
ETCM_disease_id_2290,1454,disease,Infantile Muscular Hypotonia,existing
ETCM_disease_id_2291,1455,disease,Infantile Onset,existing
ETCM_disease_id_2292,1456,disease,Infantile Spasms,existing
ETCM_disease_id_2293,1457,disease,"Infarction, Middle Cerebral Artery",existing
ETCM_disease_id_2294,1458,disease,Infectious Disease,existing
ETCM_disease_id_2295,1459,disease,Infertility,existing
ETCM_disease_id_2296,1460,disease,Inflammation,existing
ETCM_disease_id_2298,1461,disease,Inflammatory Abnormality Of The Eye,existing
ETCM_disease_id_2299,1462,disease,Inflammatory Abnormality Of The Skin,existing
ETCM_disease_id_2305,1463,disease,Inflammatory Lung Disease,existing
ETCM_disease_id_2307,1464,disease,Inflammatory Neurological Disease,existing
ETCM_disease_id_2308,1465,disease,Inflammatory Pain,existing
ETCM_disease_id_2309,1466,disease,Inflammatory Response In Alcoholic Liver Disease,existing
ETCM_disease_id_2310,1467,disease,Inflammatory Skin Disorder,existing
ETCM_disease_id_2313,1468,disease,Inguinal Hernia,existing
ETCM_disease_id_2315,1469,disease,Injury To Spine And Spinal Cord,existing
ETCM_disease_id_2318,1470,disease,Insomnia,existing
ETCM_disease_id_2319,1471,disease,Inspiratory Stridor,existing
ETCM_disease_id_2321,1472,disease,Insulin-Dependent Diabetes Mellitus,existing
ETCM_disease_id_2322,1473,disease,Insulin-Resistant Diabetes Mellitus,existing
ETCM_disease_id_2327,1474,disease,Insulin Resistance,existing
ETCM_disease_id_2329,1475,disease,Intellectual Disability,existing
ETCM_disease_id_2330,1476,disease,"Intellectual Disability, Borderline",existing
ETCM_disease_id_2331,1477,disease,"Intellectual Disability, Moderate",existing
ETCM_disease_id_2332,1478,disease,"Intellectual Disability, Profound",existing
ETCM_disease_id_2333,1479,disease,"Intellectual Disability, Progressive",existing
ETCM_disease_id_2334,1480,disease,"Intellectual Disability, Severe",existing
ETCM_disease_id_2335,1481,disease,Intention Tremor,existing
ETCM_disease_id_2336,1482,disease,Intercostal Muscle Weakness,existing
ETCM_disease_id_2337,1483,disease,Intermittent Diarrhea,existing
ETCM_disease_id_2338,1484,disease,Intermittent Episodes Of Respiratory Insufficiency Due To Muscle Weakness,existing
ETCM_disease_id_2340,1485,disease,Intermittent Hyperpnea At Rest,existing
ETCM_disease_id_2342,1486,disease,Intermittent Hypothermia,existing
ETCM_disease_id_2343,1487,disease,Intermittent Jaundice,existing
ETCM_disease_id_2345,1488,disease,Intermittent Painful Muscle Spasms,existing
ETCM_disease_id_2346,1489,disease,Intermittent Thrombocytopenia,existing
ETCM_disease_id_2348,1490,disease,Interphalangeal Joint Erosions,existing
ETCM_disease_id_2350,1491,disease,Interstitial Pneumonitis,existing
ETCM_disease_id_2351,1492,disease,Interstitial Pulmonary Abnormality,existing
ETCM_disease_id_2355,1493,disease,Intestinal Carcinoid,existing
ETCM_disease_id_2358,1494,disease,Intestinal Malrotation,existing
ETCM_disease_id_2360,1495,disease,Intestinal Obstruction,existing
ETCM_disease_id_2362,1496,disease,Intestinal Polyposis,existing
ETCM_disease_id_2363,1497,disease,Intestinal Polyps,existing
ETCM_disease_id_2364,1498,disease,Intestinal Pseudo-Obstruction,existing
ETCM_disease_id_2365,1499,disease,Intimal Hyperplasia,existing
ETCM_disease_id_2368,1500,disease,Intracranial Hemorrhage,existing
ETCM_disease_id_2369,1501,disease,Intracranial Hemorrhages,existing
ETCM_disease_id_2373,1502,disease,Intrahepatic Cholestasis,existing
ETCM_disease_id_2375,1503,disease,Intramuscular Hematoma,existing
ETCM_disease_id_2379,1504,disease,Involuntary Movements,existing
ETCM_disease_id_2383,1505,disease,Iris Hypopigmentation,existing
ETCM_disease_id_2388,1506,disease,Iron Deficiency Anemia,existing
ETCM_disease_id_2390,1507,disease,Irregular Hyperpigmentation,existing
ETCM_disease_id_2392,1508,disease,Irritability,existing
ETCM_disease_id_2393,1509,disease,Irritable Bowel Syndrome,existing
ETCM_disease_id_2394,1510,disease,Irritation,existing
ETCM_disease_id_2395,1511,disease,Ischemia,existing
ETCM_disease_id_2396,1512,disease,Ischemia Reperfusion Injuries,existing
ETCM_disease_id_2397,1513,disease,Ischemic Complications Of Nonurgent Coronary Stent Implantation,existing
ETCM_disease_id_2400,1514,disease,Ischemic Injury Of The Liver,existing
ETCM_disease_id_2402,1515,disease,Ischemic Stroke,existing
ETCM_disease_id_2406,1516,disease,Jaundice,existing
ETCM_disease_id_2407,1517,disease,Jaw Pain,existing
ETCM_disease_id_2409,1518,disease,Jerky Head Movements,existing
ETCM_disease_id_2411,1519,disease,Joint Contracture Of The Hand,existing
ETCM_disease_id_2412,1520,disease,Joint Hemorrhage,existing
ETCM_disease_id_2413,1521,disease,Joint Laxity,existing
ETCM_disease_id_2414,1522,disease,Joint Stiffness,existing
ETCM_disease_id_2415,1523,disease,Joint Swelling,existing
ETCM_disease_id_2417,1524,disease,Juvenile Onset,existing
ETCM_disease_id_2418,1525,disease,Juvenile Rheumatoid Arthritis,existing
ETCM_disease_id_2419,1526,disease,Kaposi's Sarcoma,existing
ETCM_disease_id_2424,1527,disease,Ketoacidosis,existing
ETCM_disease_id_2425,1528,disease,Ketonemia,existing
ETCM_disease_id_2426,1529,disease,Ketonuria,existing
ETCM_disease_id_2427,1530,disease,Ketotic Hypoglycemia,existing
ETCM_disease_id_2428,1531,disease,Ki-1+ Anaplastic Large Cell Lymphoma,existing
ETCM_disease_id_2429,1532,disease,Kidney Cancer,existing
ETCM_disease_id_2431,1533,disease,Kidney Diseases,existing
ETCM_disease_id_2432,1534,disease,Kidney Neoplasm,existing
ETCM_disease_id_2433,1535,disease,Kinetic Tremor,existing
ETCM_disease_id_2435,1536,disease,Knee Dislocation,existing
ETCM_disease_id_2436,1537,disease,Knee Flexion Contracture,existing
ETCM_disease_id_2438,1538,disease,Korsakov's Alcoholic Psychosis,existing
ETCM_disease_id_2440,1539,disease,Kyphosis,existing
ETCM_disease_id_2444,1540,disease,Lack Of Skin Elasticity,existing
ETCM_disease_id_2446,1541,disease,Lack Of T Cell Function,existing
ETCM_disease_id_2447,1542,disease,Lactic Acidosis,existing
ETCM_disease_id_2448,1543,disease,Lactose Intolerance,existing
ETCM_disease_id_2449,1544,disease,Lamellar Cataract,existing
ETCM_disease_id_2450,1545,disease,Large Cafe-Au-Lait Macules With Irregular Margins,existing
ETCM_disease_id_2451,1546,disease,Large Fontanelles,existing
ETCM_disease_id_2456,1547,disease,Laryngeal Dystonia,existing
ETCM_disease_id_2459,1548,disease,Laryngospasm,existing
ETCM_disease_id_2460,1549,disease,Lasting Tachycardia,existing
ETCM_disease_id_2461,1550,disease,Late-Onset Distal Muscle Weakness,existing
ETCM_disease_id_2462,1551,disease,Late-Onset Proximal Muscle Weakness,existing
ETCM_disease_id_2463,1552,disease,Late-Stage B-Cell Lymphoma,existing
ETCM_disease_id_2465,1553,disease,Late-Stage Solid Tumors,existing
ETCM_disease_id_2466,1554,disease,Late Onset,existing
ETCM_disease_id_2467,1555,disease,Late Onset Congenital Glaucoma,existing
ETCM_disease_id_2468,1556,disease,Learning Disorders,existing
ETCM_disease_id_2469,1557,disease,Leber Optic Atrophy,existing
ETCM_disease_id_2472,1558,disease,Leg Muscle Stiffness,existing
ETCM_disease_id_2473,1559,disease,Leishmania Infections,existing
ETCM_disease_id_2474,1560,disease,"Leishmaniasis, Cutaneous",existing
ETCM_disease_id_2475,1561,disease,"Leishmaniasis, Visceral",existing
ETCM_disease_id_2477,1562,disease,Lethargy,existing
ETCM_disease_id_2478,1563,disease,Leukocyte Inclusion Bodies,existing
ETCM_disease_id_2479,1564,disease,Leukocytosis,existing
ETCM_disease_id_2480,1565,disease,Leukodystrophy,existing
ETCM_disease_id_2481,1566,disease,Leukoencephalopathy,existing
ETCM_disease_id_2482,1567,disease,Leukonychia,existing
ETCM_disease_id_2483,1568,disease,Leukopenia,existing
ETCM_disease_id_2484,1569,disease,Levator Palpebrae Superioris Atrophy,existing
ETCM_disease_id_2487,1570,disease,Limb-Girdle Muscle Weakness,existing
ETCM_disease_id_2488,1571,disease,Limb Ataxia,existing
ETCM_disease_id_2489,1572,disease,Limb Dystonia,existing
ETCM_disease_id_2490,1573,disease,Limb Hypertonia,existing
ETCM_disease_id_2491,1574,disease,Limb Joint Contracture,existing
ETCM_disease_id_2492,1575,disease,Limb Muscle Weakness,existing
ETCM_disease_id_2493,1576,disease,Limb Myoclonus,existing
ETCM_disease_id_2494,1577,disease,Limb Pain,existing
ETCM_disease_id_2495,1578,disease,Limb Tremor,existing
ETCM_disease_id_2500,1579,disease,Limited Elbow Movement,existing
ETCM_disease_id_2501,1580,disease,Limited Extraocular Movements,existing
ETCM_disease_id_2505,1581,disease,Limited Knee Flexion,existing
ETCM_disease_id_2515,1582,disease,Lip Telangiectasia,existing
ETCM_disease_id_2516,1583,disease,Lipid Metabolic Disorders,existing
ETCM_disease_id_2518,1584,disease,Lipodystrophy,existing
ETCM_disease_id_2520,1585,disease,Lipoidosis,existing
ETCM_disease_id_2521,1586,disease,Lipoma,existing
ETCM_disease_id_2526,1587,disease,Liver Abscess,existing
ETCM_disease_id_2528,1588,disease,Liver Cirrhosis,existing
ETCM_disease_id_2529,1589,disease,Liver Diseases,existing
ETCM_disease_id_2530,1590,disease,Liver Failure,existing
ETCM_disease_id_2533,1591,disease,Liver Neoplasms,existing
ETCM_disease_id_2534,1592,disease,Local Anesthesia,existing
ETCM_disease_id_2536,1593,disease,Localized Neuroblastoma,existing
ETCM_disease_id_2537,1594,disease,Localized Skin Lesion,existing
ETCM_disease_id_2538,1595,disease,Long Eyebrows,existing
ETCM_disease_id_2539,1596,disease,Long Penis,existing
ETCM_disease_id_2541,1597,disease,Loss Of Ability To Walk,existing
ETCM_disease_id_2542,1598,disease,Loss Of Ability To Walk In Early Childhood,existing
ETCM_disease_id_2544,1599,disease,Loss Of Consciousness,existing
ETCM_disease_id_2546,1600,disease,Loss Of Speech,existing
ETCM_disease_id_2547,1601,disease,Loss Of Subcutaneous Adipose Tissue In Limbs,existing
ETCM_disease_id_2551,1602,disease,Low-Molecular-Weight Proteinuria,existing
ETCM_disease_id_2553,1603,disease,"Low-Set, Posteriorly Rotated Ears",existing
ETCM_disease_id_2555,1604,disease,Low-To-Normal Blood Pressure,existing
ETCM_disease_id_2557,1605,disease,Low Anterior Hairline,existing
ETCM_disease_id_2558,1606,disease,Low Apgar Score,existing
ETCM_disease_id_2561,1607,disease,Low Frustration Tolerance,existing
ETCM_disease_id_2562,1608,disease,Low High Density Lipoprotein Syndromes,existing
ETCM_disease_id_2563,1609,disease,Low Maternal Serum Estriol,existing
ETCM_disease_id_2564,1610,disease,Low Plasma Citrulline,existing
ETCM_disease_id_2565,1611,disease,Low Posterior Hairline,existing
ETCM_disease_id_2566,1612,disease,Low Serum Calcitriol,existing
ETCM_disease_id_2567,1613,disease,Low Urinary Cyclic Amp Response To Pth Administration,existing
ETCM_disease_id_2568,1614,disease,Lower Eyelid Coloboma,existing
ETCM_disease_id_2569,1615,disease,Lower Limb Amyotrophy,existing
ETCM_disease_id_2570,1616,disease,Lower Limb Hyperreflexia,existing
ETCM_disease_id_2572,1617,disease,Lower Limb Muscle Weakness,existing
ETCM_disease_id_2574,1618,disease,Lower Limb Spasticity,existing
ETCM_disease_id_2577,1619,disease,Lps-Induced Left Ventricular Dysfunction,existing
ETCM_disease_id_2578,1620,disease,Lumbar Hyperlordosis,existing
ETCM_disease_id_2580,1621,disease,Lung Adenocarcinoma,existing
ETCM_disease_id_2581,1622,disease,Lung Cancer,existing
ETCM_disease_id_2587,1623,disease,Lung Neoplasms,existing
ETCM_disease_id_2588,1624,disease,Lupus,existing
ETCM_disease_id_2592,1625,disease,Lymph Node Hypoplasia,existing
ETCM_disease_id_2593,1626,disease,Lymphadenitis,existing
ETCM_disease_id_2594,1627,disease,Lymphadenopathy,existing
ETCM_disease_id_2595,1628,disease,Lymphangiectasis,existing
ETCM_disease_id_2596,1629,disease,Lymphangioma,existing
ETCM_disease_id_2599,1630,disease,Lymphatic Metastasis,existing
ETCM_disease_id_2600,1631,disease,Lymphedema,existing
ETCM_disease_id_2602,1632,disease,Lymphocytosis,existing
ETCM_disease_id_2604,1633,disease,Lymphoma,existing
ETCM_disease_id_2606,1634,disease,Lymphopenia,existing
ETCM_disease_id_2609,1635,disease,Macrocytic Anemia,existing
ETCM_disease_id_2611,1636,disease,Macronodular Adrenal Hyperplasia,existing
ETCM_disease_id_2612,1637,disease,"Macroorchidism, Postpubertal",existing
ETCM_disease_id_2613,1638,disease,Macrothrombocytopenia,existing
ETCM_disease_id_2614,1639,disease,Macrovesicular Hepatic Steatosis,existing
ETCM_disease_id_2615,1640,disease,Macular Degeneration,existing
ETCM_disease_id_2616,1641,disease,Macular Edema,existing
ETCM_disease_id_2617,1642,disease,Macular Flecks,existing
ETCM_disease_id_2621,1643,disease,Macule,existing
ETCM_disease_id_2624,1644,disease,Magnesium Deficiency Dermatitis,existing
ETCM_disease_id_2625,1645,disease,Major Depressive Disorder,existing
ETCM_disease_id_2626,1646,disease,Malabsorption,existing
ETCM_disease_id_2627,1647,disease,Malabsorption Of Vitamin B12,existing
ETCM_disease_id_2629,1648,disease,Malaria,existing
ETCM_disease_id_2630,1649,disease,Male Hypogonadism,existing
ETCM_disease_id_2631,1650,disease,Male Infertility,existing
ETCM_disease_id_2635,1651,disease,Malignant Adrenal Gland Cancer,existing
ETCM_disease_id_2637,1652,disease,Malignant Eosinophil Proliferation,existing
ETCM_disease_id_2641,1653,disease,Malignant Hyperthermia,existing
ETCM_disease_id_2642,1654,disease,Malignant Melanoma,existing
ETCM_disease_id_2643,1655,disease,Malignant Mesothelioma,existing
ETCM_disease_id_2644,1656,disease,Malignant Neoplasm Of Prostate,existing
ETCM_disease_id_2647,1657,disease,Malnutrition,existing
ETCM_disease_id_2649,1658,disease,Malrotation Of Small Bowel,existing
ETCM_disease_id_2650,1659,disease,Mammary Neoplasms,existing
ETCM_disease_id_2651,1660,disease,Mandibular Osteomyelitis,existing
ETCM_disease_id_2652,1661,disease,Mandibular Pain,existing
ETCM_disease_id_2653,1662,disease,Mania,existing
ETCM_disease_id_2654,1663,disease,Manic Disorder,existing
ETCM_disease_id_2655,1664,disease,Marijuana Abuse,existing
ETCM_disease_id_2656,1665,disease,Marked Delay In Bone Age,existing
ETCM_disease_id_2659,1666,disease,Maternal Diabetes,existing
ETCM_disease_id_2660,1667,disease,Maternal Hypertension,existing
ETCM_disease_id_2661,1668,disease,Maternal Virilization In Pregnancy,existing
ETCM_disease_id_2662,1669,disease,Maturity-Onset Diabetes Of The Young,existing
ETCM_disease_id_2663,1670,disease,Mccune-Albright Syndrome,existing
ETCM_disease_id_2664,1671,disease,Mechanical Nociceptor Hypersensitivity,existing
ETCM_disease_id_2665,1672,disease,Meckel Diverticulum,existing
ETCM_disease_id_2666,1673,disease,Meconium Ileus,existing
ETCM_disease_id_2667,1674,disease,Medial Calcification Of Large Arteries,existing
ETCM_disease_id_2668,1675,disease,Medial Calcification Of Medium-Sized Arteries,existing
ETCM_disease_id_2669,1676,disease,Medial Deviation Of The Foot,existing
ETCM_disease_id_2671,1677,disease,Mediastinal Lymphadenopathy,existing
ETCM_disease_id_2672,1678,disease,Medium Chain Dicarboxylic Aciduria,existing
ETCM_disease_id_2675,1679,disease,Medulloblastoma,existing
ETCM_disease_id_2676,1680,disease,Megacystis,existing
ETCM_disease_id_2678,1681,disease,Megaloblastic Anemia,existing
ETCM_disease_id_2679,1682,disease,Megaloblastic Bone Marrow,existing
ETCM_disease_id_2681,1683,disease,Melancholia,existing
ETCM_disease_id_2683,1684,disease,Melanoma,existing
ETCM_disease_id_2684,1685,disease,Melena,existing
ETCM_disease_id_2687,1686,disease,Membranous Glomerulonephritis,existing
ETCM_disease_id_2688,1687,disease,Membranous Nephropathy,existing
ETCM_disease_id_2689,1688,disease,Memory Disorders,existing
ETCM_disease_id_2690,1689,disease,Memory Impairment,existing
ETCM_disease_id_2691,1690,disease,Meningioma,existing
ETCM_disease_id_2692,1691,disease,Meningitis,existing
ETCM_disease_id_2693,1692,disease,Menometrorrhagia,existing
ETCM_disease_id_2695,1693,disease,Menorrhagia,existing
ETCM_disease_id_2696,1694,disease,Menstrual Irregularities,existing
ETCM_disease_id_2697,1695,disease,Mental Depression,existing
ETCM_disease_id_2699,1696,disease,Mesothelioma,existing
ETCM_disease_id_2700,1697,disease,Metabolic Alkalosis,existing
ETCM_disease_id_2702,1698,disease,Metabolic Disorders,existing
ETCM_disease_id_2703,1699,disease,Metabolic Ketoacidosis,existing
ETCM_disease_id_2704,1700,disease,Metabolic Syndrome X,existing
ETCM_disease_id_2706,1701,disease,Metaphyseal Cupping,existing
ETCM_disease_id_2709,1702,disease,Metaphyseal Irregularity,existing
ETCM_disease_id_2711,1703,disease,Metastatic Colorectal Cancer,existing
ETCM_disease_id_2713,1704,disease,Metastatic Hormone Refractory Prostate Cancer,existing
ETCM_disease_id_2715,1705,disease,Metastatic Or Locally Advanced Basal Cell Carcinoma,existing
ETCM_disease_id_2716,1706,disease,Metastatic Prostate Cancer,existing
ETCM_disease_id_2718,1707,disease,Metatarsus Valgus,existing
ETCM_disease_id_2719,1708,disease,Methanol Poisoning,existing
ETCM_disease_id_2720,1709,disease,Methemoglobinemia,existing
ETCM_disease_id_2721,1710,disease,Methylmalonic Acidemia,existing
ETCM_disease_id_2722,1711,disease,Methylmalonic Aciduria,existing
ETCM_disease_id_2725,1712,disease,Microalbuminuria,existing
ETCM_disease_id_2727,1713,disease,Microcolon,existing
ETCM_disease_id_2728,1714,disease,Microcornea,existing
ETCM_disease_id_2729,1715,disease,Microcytic Anemia,existing
ETCM_disease_id_2730,1716,disease,Micronodular Cirrhosis,existing
ETCM_disease_id_2732,1717,disease,Microscopic Hematuria,existing
ETCM_disease_id_2734,1718,disease,Microvesicular Hepatic Steatosis,existing
ETCM_disease_id_2738,1719,disease,Midgut Malrotation,existing
ETCM_disease_id_2741,1720,disease,Migraine,existing
ETCM_disease_id_2742,1721,disease,Migraine With Aura,existing
ETCM_disease_id_2746,1722,disease,Mild Intrauterine Growth Retardation,existing
ETCM_disease_id_2749,1723,disease,Mildly Elevated Creatine Phosphokinase,existing
ETCM_disease_id_2754,1724,disease,Mitochondrial Malic Enzyme Reduced,existing
ETCM_disease_id_2755,1725,disease,Mitochondrial Respiratory Chain Defects,existing
ETCM_disease_id_2757,1726,disease,Mitral Valve Calcification,existing
ETCM_disease_id_2759,1727,disease,Mixed Hearing Impairment,existing
ETCM_disease_id_2761,1728,disease,Moderate-To-Severe Plaque Psoriasis,existing
ETCM_disease_id_2764,1729,disease,Moderate Vision Loss,existing
ETCM_disease_id_2770,1730,disease,Mood Affective Disorders,existing
ETCM_disease_id_2771,1731,disease,Mood Changes,existing
ETCM_disease_id_2772,1732,disease,Mood Disorders,existing
ETCM_disease_id_2775,1733,disease,Morning Myoclonic Jerks,existing
ETCM_disease_id_2776,1734,disease,Morphological Abnormality Of The Pyramidal Tract,existing
ETCM_disease_id_2778,1735,disease,Motion Sickness,existing
ETCM_disease_id_2779,1736,disease,Motor Aphasia,existing
ETCM_disease_id_2780,1737,disease,Motor Deterioration,existing
ETCM_disease_id_2781,1738,disease,Motor Disorder,existing
ETCM_disease_id_2782,1739,disease,Motor Neurone Disease,existing
ETCM_disease_id_2783,1740,disease,Mottled Pigmentation,existing
ETCM_disease_id_2785,1741,disease,Movement Abnormality Of The Tongue,existing
ETCM_disease_id_2790,1742,disease,Multicystic Kidney Dysplasia,existing
ETCM_disease_id_2791,1743,disease,Multifocal Epileptiform Discharges,existing
ETCM_disease_id_2794,1744,disease,Multinodular Goiter,existing
ETCM_disease_id_2798,1745,disease,Multiple Epiphyseal Dysplasia,existing
ETCM_disease_id_2800,1746,disease,Multiple Joint Contractures,existing
ETCM_disease_id_2801,1747,disease,Multiple Joint Dislocation,existing
ETCM_disease_id_2802,1748,disease,Multiple Lipomas,existing
ETCM_disease_id_2803,1749,disease,Multiple Myeloma,existing
ETCM_disease_id_2804,1750,disease,Multiple Organ Failure,existing
ETCM_disease_id_2806,1751,disease,Multiple Prenatal Fractures,existing
ETCM_disease_id_2807,1752,disease,Multiple Renal Cysts,existing
ETCM_disease_id_2809,1753,disease,Multiple Sclerosis,existing
ETCM_disease_id_2814,1754,disease,Muscle Cramps,existing
ETCM_disease_id_2815,1755,disease,Muscle Fiber Necrosis,existing
ETCM_disease_id_2816,1756,disease,Muscle Fiber Splitting,existing
ETCM_disease_id_2820,1757,disease,Muscle Spasm,existing
ETCM_disease_id_2821,1758,disease,Muscle Stiffness,existing
ETCM_disease_id_2823,1759,disease,Muscle Weakness,existing
ETCM_disease_id_2825,1760,disease,Muscular Dystrophy,existing
ETCM_disease_id_2826,1761,disease,Mutism,existing
ETCM_disease_id_2827,1762,disease,Myalgia,existing
ETCM_disease_id_2829,1763,disease,Mycobacterium Tuberculosis Infection,existing
ETCM_disease_id_2831,1764,disease,Mydriasis,existing
ETCM_disease_id_2832,1765,disease,Myelodysplasia,existing
ETCM_disease_id_2833,1766,disease,Myelodysplastic Syndromes,existing
ETCM_disease_id_2834,1767,disease,Myelofibrosis,existing
ETCM_disease_id_2835,1768,disease,Myelokathexis,existing
ETCM_disease_id_2836,1769,disease,Myeloma,existing
ETCM_disease_id_2837,1770,disease,Myelomeningocele,existing
ETCM_disease_id_2838,1771,disease,Myeloneuropathy,existing
ETCM_disease_id_2839,1772,disease,Myelopathy,existing
ETCM_disease_id_2840,1773,disease,Myeloproliferative Disorder,existing
ETCM_disease_id_2841,1774,disease,Myocardial Disease,existing
ETCM_disease_id_2843,1775,disease,Myocardial Infarction,existing
ETCM_disease_id_2844,1776,disease,Myocardial Ischemia,existing
ETCM_disease_id_2845,1777,disease,Myocardial Reperfusion Injury,existing
ETCM_disease_id_2847,1778,disease,Myocarditis,existing
ETCM_disease_id_2848,1779,disease,Myoclonic Atonic Seizures,existing
ETCM_disease_id_2849,1780,disease,Myoclonic Spasms,existing
ETCM_disease_id_2850,1781,disease,Myoclonus,existing
ETCM_disease_id_2851,1782,disease,Myofibrillar Myopathy,existing
ETCM_disease_id_2852,1783,disease,Myoglobinuria,existing
ETCM_disease_id_2853,1784,disease,Myokymia,existing
ETCM_disease_id_2854,1785,disease,Myopathic Facies,existing
ETCM_disease_id_2855,1786,disease,Myopathy,existing
ETCM_disease_id_2856,1787,disease,Myopia,existing
ETCM_disease_id_2858,1788,disease,Myositis,existing
ETCM_disease_id_2859,1789,disease,Myotonia,existing
ETCM_disease_id_2860,1790,disease,Myotonia Of The Face,existing
ETCM_disease_id_2861,1791,disease,Myotonia Of The Jaw,existing
ETCM_disease_id_2862,1792,disease,Myotonia Of The Upper Limb,existing
ETCM_disease_id_2866,1793,disease,Myxoid Subcutaneous Tumors,existing
ETCM_disease_id_2867,1794,disease,Narcolepsy,existing
ETCM_disease_id_2868,1795,disease,Nasal Obstruction,existing
ETCM_disease_id_2870,1796,disease,Nasal Speech,existing
ETCM_disease_id_2871,1797,disease,Nausea,existing
ETCM_disease_id_2872,1798,disease,Nausea And Vomiting,existing
ETCM_disease_id_2873,1799,disease,Neck Flexor Weakness,existing
ETCM_disease_id_2875,1800,disease,Necrosis,existing
ETCM_disease_id_2876,1801,disease,Negative Nitroblue Tetrazolium Reduction Test,existing
ETCM_disease_id_2877,1802,disease,Nemaline Bodies,existing
ETCM_disease_id_2880,1803,disease,Neonatal Cholestatic Liver Disease,existing
ETCM_disease_id_2881,1804,disease,Neonatal Hyperbilirubinemia,existing
ETCM_disease_id_2882,1805,disease,Neonatal Inspiratory Stridor,existing
ETCM_disease_id_2883,1806,disease,Neonatal Jaundice,existing
ETCM_disease_id_2884,1807,disease,Neonatal Onset,existing
ETCM_disease_id_2885,1808,disease,Neonatal Respiratory Distress,existing
ETCM_disease_id_2888,1809,disease,Neoplasia Of The Nasopharynx,existing
ETCM_disease_id_2889,1810,disease,Neoplasm,existing
ETCM_disease_id_2890,1811,disease,Neoplasm Invasiveness,existing
ETCM_disease_id_2891,1812,disease,Neoplasm Metastasis,existing
ETCM_disease_id_2892,1813,disease,Neoplasm Of Head And Neck,existing
ETCM_disease_id_2893,1814,disease,Neoplasm Of The Adrenal Cortex,existing
ETCM_disease_id_2895,1815,disease,Neoplasm Of The Breast,existing
ETCM_disease_id_2896,1816,disease,Neoplasm Of The Colon,existing
ETCM_disease_id_2898,1817,disease,Neoplasm Of The Gastrointestinal Tract,existing
ETCM_disease_id_2899,1818,disease,Neoplasm Of The Lung,existing
ETCM_disease_id_2900,1819,disease,Neoplasm Of The Nervous System,existing
ETCM_disease_id_2902,1820,disease,Neoplasm Of The Pancreas,existing
ETCM_disease_id_2903,1821,disease,Neoplasm Of The Rectum,existing
ETCM_disease_id_2904,1822,disease,Neoplasm Of The Skeletal System,existing
ETCM_disease_id_2905,1823,disease,Neoplasm Of The Skin,existing
ETCM_disease_id_2906,1824,disease,Neoplasm Of The Small Intestine,existing
ETCM_disease_id_2907,1825,disease,Neoplasm Of The Stomach,existing
ETCM_disease_id_2908,1826,disease,Neoplasm Of The Thyroid Gland,existing
ETCM_disease_id_2909,1827,disease,Neoplastic Cell Transformation,existing
ETCM_disease_id_2911,1828,disease,Neovascular Age-Related Macular Degeneration,existing
ETCM_disease_id_2912,1829,disease,Nephritis,existing
ETCM_disease_id_2913,1830,disease,"Nephritis, Interstitial",existing
ETCM_disease_id_2914,1831,disease,Nephroblastoma,existing
ETCM_disease_id_2916,1832,disease,Nephrocalcinosis,existing
ETCM_disease_id_2917,1833,disease,Nephrogenic Diabetes Insipidus,existing
ETCM_disease_id_2918,1834,disease,Nephrolithiasis,existing
ETCM_disease_id_2920,1835,disease,Nephropathy,existing
ETCM_disease_id_2922,1836,disease,Nephrosis,existing
ETCM_disease_id_2923,1837,disease,Nephrotic Syndrome,existing
ETCM_disease_id_2925,1838,disease,Nerve Degeneration,existing
ETCM_disease_id_2929,1839,disease,Neuralgia,existing
ETCM_disease_id_2930,1840,disease,Neuroblastoma,existing
ETCM_disease_id_2931,1841,disease,Neurodegeneration,existing
ETCM_disease_id_2932,1842,disease,Neurodegenerative Diseases,existing
