id,name
10323,9606.ENSP00000350878
10327,9606.ENSP00000228251
10341,9606.ENSP00000275216
10362,9606.ENSP00000269848
10425,9606.ENSP00000368876
10432,9606.ENSP00000307900
10441,9606.ENSP00000272167
10460,9606.ENSP00000229277
10501,9606.ENSP00000176183
10511,9606.ENSP00000353094
10516,9606.ENSP00000303575
10523,9606.ENSP00000342793
10555,9606.ENSP00000257566
10556,9606.ENSP00000229264
10601,9606.ENSP00000281282
10627,9606.ENSP00000327703
10630,9606.ENSP00000264839
10651,9606.ENSP00000221972
10652,9606.ENSP00000168216
10704,9606.ENSP00000215832
10705,9606.ENSP00000255380
10716,9606.ENSP00000220764
10718,9606.ENSP00000367848
10735,9606.ENSP00000258772
10759,9606.ENSP00000364912
10772,9606.ENSP00000221496
10784,9606.ENSP00000326432
10789,9606.ENSP00000354580
10791,9606.ENSP00000222382
10808,9606.ENSP00000358142
10816,9606.ENSP00000320401
10837,9606.ENSP00000409127
10843,9606.ENSP00000303522
10865,9606.ENSP00000302728
10876,9606.ENSP00000358595
10888,9606.ENSP00000267422
10898,9606.ENSP00000252997
10912,9606.ENSP00000264381
10963,9606.ENSP00000295897
10991,9606.ENSP00000272298
10994,9606.ENSP00000388340
10995,9606.ENSP00000333142
10997,9606.ENSP00000303211
10999,9606.ENSP00000311469
11003,9606.ENSP00000351755
11005,9606.ENSP00000357656
11008,9606.ENSP00000367959
11090,9606.ENSP00000226317
11096,9606.ENSP00000339398
11107,9606.ENSP00000257497
11149,9606.ENSP00000304811
11157,9606.ENSP00000402687
11166,9606.ENSP00000254235
11169,9606.ENSP00000244669
11177,9606.ENSP00000367079
11195,9606.ENSP00000302846
11199,9606.ENSP00000342007
11229,9606.ENSP00000335084
11246,9606.ENSP00000354901
11249,9606.ENSP00000253754
11287,9606.ENSP00000320337
11304,9606.ENSP00000306884
11309,9606.ENSP00000261751
11313,9606.ENSP00000370254
11329,9606.ENSP00000378492
11334,9606.ENSP00000273077
11341,9606.ENSP00000416731
11342,9606.ENSP00000354193
11345,9606.ENSP00000369237
11364,9606.ENSP00000358903
11390,9606.ENSP00000370522
11433,9606.ENSP00000367872
11455,9606.ENSP00000360025
11463,9606.ENSP00000413897
11503,9606.ENSP00000341045
11544,9606.ENSP00000401574
11595,9606.ENSP00000255389
11596,9606.ENSP00000225519
11600,9606.ENSP00000296755
11607,9606.ENSP00000297323
11609,9606.ENSP00000290374
11628,9606.ENSP00000363431
11638,9606.ENSP00000347754
11676,9606.ENSP00000291527
11745,9606.ENSP00000301645
11761,9606.ENSP00000216797
11785,9606.ENSP00000263071
11813,9606.ENSP00000367830
11817,9606.ENSP00000264903
11854,9606.ENSP00000286355
11873,9606.ENSP00000388566
11886,9606.ENSP00000396104
11894,9606.ENSP00000298283
11908,9606.ENSP00000253577
11918,9606.ENSP00000324648
11923,9606.ENSP00000227752
11951,9606.ENSP00000305133
12010,9606.ENSP00000392423
12015,9606.ENSP00000276449
12037,9606.ENSP00000300482
12051,9606.ENSP00000370517
12137,9606.ENSP00000256216
12153,9606.ENSP00000266971
12157,9606.ENSP00000353198
12161,9606.ENSP00000352312
12175,9606.ENSP00000305651
12187,9606.ENSP00000382688
12197,9606.ENSP00000382392
12211,9606.ENSP00000293190
