id,name
ETCM_Target_Genes_id_1521,ALDH1A2
ETCM_Target_Genes_id_1522,NR1I2
ETCM_Target_Genes_id_1525,SGPL1
ETCM_Target_Genes_id_1539,TRPA1
ETCM_Target_Genes_id_1557,LRAT
ETCM_Target_Genes_id_1564,GPR55
ETCM_Target_Genes_id_1578,ABCG2
ETCM_Target_Genes_id_1587,GABBR2
ETCM_Target_Genes_id_1588,ABCG1
ETCM_Target_Genes_id_1590,HDAC4
ETCM_Target_Genes_id_1594,SV2A
ETCM_Target_Genes_id_1616,AASS
ETCM_Target_Genes_id_1630,AKR1A1
ETCM_Target_Genes_id_1634,TUBB3
ETCM_Target_Genes_id_1646,SPTLC1
ETCM_Target_Genes_id_1649,SLCO1B1
ETCM_Target_Genes_id_1679,CIT
ETCM_Target_Genes_id_1690,HRH3
ETCM_Target_Genes_id_1692,SLCO2B1
ETCM_Target_Genes_id_1722,CA14
ETCM_Target_Genes_id_1725,SLC7A11
ETCM_Target_Genes_id_1734,PHGDH
ETCM_Target_Genes_id_1750,GLS2
ETCM_Target_Genes_id_1775,LAP3
ETCM_Target_Genes_id_1785,AADAT
ETCM_Target_Genes_id_1786,HSD17B11
ETCM_Target_Genes_id_1790,LEF1
ETCM_Target_Genes_id_1796,PIPOX
ETCM_Target_Genes_id_1806,HSD17B7
ETCM_Target_Genes_id_1816,RAB8B
ETCM_Target_Genes_id_1819,NUDT9
ETCM_Target_Genes_id_1820,S1PR5
ETCM_Target_Genes_id_1828,SMOX
ETCM_Target_Genes_id_1829,UGT1A10
ETCM_Target_Genes_id_1830,UGT1A8
ETCM_Target_Genes_id_1831,UGT1A7
ETCM_Target_Genes_id_1832,UGT1A6
ETCM_Target_Genes_id_1834,UGT1A9
ETCM_Target_Genes_id_1835,UGT1A4
ETCM_Target_Genes_id_1836,UGT1A1
ETCM_Target_Genes_id_1837,UGT1A3
ETCM_Target_Genes_id_1840,TRPM7
ETCM_Target_Genes_id_1868,HDAC8
ETCM_Target_Genes_id_1869,GABRQ
ETCM_Target_Genes_id_1891,SLC12A5
ETCM_Target_Genes_id_1905,HRH4
ETCM_Target_Genes_id_1918,P2RY12
ETCM_Target_Genes_id_1919,CYP3A43
ETCM_Target_Genes_id_1921,AGXT2
ETCM_Target_Genes_id_1927,TRPM8
ETCM_Target_Genes_id_1962,ACSS1
ETCM_Target_Genes_id_1966,SLC7A3
ETCM_Target_Genes_id_1970,CHRFAM7A
ETCM_Target_Genes_id_1979,SAT2
ETCM_Target_Genes_id_1987,GRIN3A
ETCM_Target_Genes_id_2012,SLC32A1
ETCM_Target_Genes_id_2035,SLC36A1
ETCM_Target_Genes_id_2041,IL4I1
ETCM_Target_Genes_id_2047,HCAR2
ETCM_Target_Genes_id_2064,NCF1
ETCM_Target_Genes_id_2067,HTR1F
ETCM_Target_Genes_id_2068,HTR7
ETCM_Target_Genes_id_2091,HTR3B
ETCM_Target_Genes_id_2109,PKM
ETCM_Target_Genes_id_2113,PTGDR2
ETCM_Target_Genes_id_2126,AVP
ETCM_Target_Genes_id_2133,PMAIP1
ETCM_Target_Genes_id_2140,FBN2
ETCM_Target_Genes_id_2141,CTLA4
ETCM_Target_Genes_id_2147,CXCL9
ETCM_Target_Genes_id_2156,MAP3K8
ETCM_Target_Genes_id_2182,CXCL1
ETCM_Target_Genes_id_2183,SLC9A6
ETCM_Target_Genes_id_2190,NDE1
ETCM_Target_Genes_id_2199,PDP1
ETCM_Target_Genes_id_2219,ABCG5
ETCM_Target_Genes_id_2220,ABCG8
ETCM_Target_Genes_id_2221,AIMP1
ETCM_Target_Genes_id_2222,APOA1
ETCM_Target_Genes_id_2223,APOE
ETCM_Target_Genes_id_2227,COQ6
ETCM_Target_Genes_id_2236,HBA2
ETCM_Target_Genes_id_2239,IL6
ETCM_Target_Genes_id_2240,LCAT
ETCM_Target_Genes_id_2242,MYC
ETCM_Target_Genes_id_2246,PLD6
ETCM_Target_Genes_id_2247,PNPLA8
ETCM_Target_Genes_id_2248,PRL
ETCM_Target_Genes_id_2249,PTPN2
